mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,retention_time,mz
Gonyol,211202_Smp_RWi2_4,NA,Particulate,1,Rwi_set1,Homarine,10.69441176470588,179.074191
Gonyol,211202_Smp_RWi2_5,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.69441176470588,179.074191
Gonyol,211202_Smp_RWi2_6,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.69441176470588,179.074191
Guanine,211202_Smp_OBi1_1,39304608,Particulate,1,OBi1_set2,Glucose + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_2,57716936,Particulate,1,OBi1_set2,Glucose + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_3,51415652,Particulate,1,OBi1_set2,Glucose + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_4,38721212,Particulate,1,OBi1_set2,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_5,12751246,Particulate,1,OBi1_set2,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_6,19286458,Particulate,1,OBi1_set2,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_7,61279760,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_8,50303828,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1_9,22806754,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1small_1,10850244,Particulate,1,Obi1_set1,Glucose + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1small_3,9916993,Particulate,1,Obi1_set1,Glucose + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1small_5,18691942,Particulate,1,Obi1_set1,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_OBi1small_7,21889188,Particulate,1,Obi1_set1,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_1,5397411,Particulate,1,Rwi_set1,Glycerol + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_2,5760307,Particulate,1,Rwi_set1,Glycerol + NH4,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_3,9941498,Particulate,1,Rwi_set1,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_4,18140508,Particulate,1,Rwi_set1,Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_5,5130302,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.42609756097561,152.057235
Guanine,211202_Smp_RWi2_6,4842393,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.42609756097561,152.057235
Guanosine,211202_Smp_OBi1_1,59062435.179613546,Particulate,1,OBi1_set2,Glucose + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_2,41030721.06288357,Particulate,1,OBi1_set2,Glucose + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_3,47205471.40002371,Particulate,1,OBi1_set2,Glucose + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_4,25891020.9799073,Particulate,1,OBi1_set2,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_5,19548543.557981662,Particulate,1,OBi1_set2,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_6,9392995.460977908,Particulate,1,OBi1_set2,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_7,51028595.96717078,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_8,40386856.30809586,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1_9,27981276.118237235,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1small_1,1434390.8667176152,Particulate,1,Obi1_set1,Glucose + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1small_3,2113524.2890189528,Particulate,1,Obi1_set1,Glucose + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1small_5,2851408.47150429,Particulate,1,Obi1_set1,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_OBi1small_7,5010671.144271762,Particulate,1,Obi1_set1,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_1,107977.91880652789,Particulate,1,Rwi_set1,Glycerol + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_2,86209.1962898902,Particulate,1,Rwi_set1,Glycerol + NH4,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_3,329433.1264934927,Particulate,1,Rwi_set1,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_4,565196.6540685539,Particulate,1,Rwi_set1,Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_5,100261.99742886558,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.14638888888889,284.099495
Guanosine,211202_Smp_RWi2_6,99481.32708871271,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.14638888888889,284.099495
Guanosine monophosphate,211202_Smp_OBi1small_1,757417,Particulate,-1,Obi1_set1,Glucose + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1small_3,830785,Particulate,-1,Obi1_set1,Glucose + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1small_5,527815,Particulate,-1,Obi1_set1,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1small_7,859736,Particulate,-1,Obi1_set1,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_1,326031,Particulate,-1,OBi1_set2,Glucose + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_2,1191745,Particulate,-1,OBi1_set2,Glucose + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_3,342701,Particulate,-1,OBi1_set2,Glucose + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_4,NA,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_5,799695,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_6,523197,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_7,203139,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_8,1944896,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_OBi1_9,4618819,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_1,354536,Particulate,-1,Rwi_set1,Glycerol + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_2,216632,Particulate,-1,Rwi_set1,Glycerol + NH4,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_3,1886703,Particulate,-1,Rwi_set1,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_4,1340449,Particulate,-1,Rwi_set1,Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_5,407518,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,13.346,362.050178
Guanosine monophosphate,211202_Smp_RWi2_6,353413,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,13.346,362.050178
Homarine,211202_Smp_OBi1_1,NA,Particulate,1,OBi1_set2,Glucose + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_2,NA,Particulate,1,OBi1_set2,Glucose + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_3,NA,Particulate,1,OBi1_set2,Glucose + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_4,133852726662.3591,Particulate,1,OBi1_set2,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_5,116693718764.03893,Particulate,1,OBi1_set2,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_6,112060462930.8314,Particulate,1,OBi1_set2,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_7,91003076031.56737,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_8,94071553944.62608,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1_9,89375933594.18047,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1small_1,NA,Particulate,1,Obi1_set1,Glucose + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1small_3,NA,Particulate,1,Obi1_set1,Glucose + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1small_5,808837491.886606,Particulate,1,Obi1_set1,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_OBi1small_7,3271737429.9630337,Particulate,1,Obi1_set1,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_1,NA,Particulate,1,Rwi_set1,Glycerol + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_2,143091767.4868301,Particulate,1,Rwi_set1,Glycerol + NH4,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_3,31882564815.28145,Particulate,1,Rwi_set1,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_4,46781064352.30274,Particulate,1,Rwi_set1,Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_5,9965382436.263475,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,5.65051282051282,138.055503
Homarine,211202_Smp_RWi2_6,7660249709.172755,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,5.65051282051282,138.055503
Hydroxyproline,211202_Smp_OBi1_1,550721.3465940941,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_2,531730.9948248916,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_3,484794.78562874935,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_4,515697.3278698928,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_5,525277.6115113512,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_6,468940.4244308742,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_7,372497.82709415705,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_8,411850.87110920734,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1_9,247390.0986558035,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1small_1,127725.46721317958,Particulate,1,Obi1_set1,Glucose + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1small_3,96733.70225339108,Particulate,1,Obi1_set1,Glucose + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1small_5,78008.41854715077,Particulate,1,Obi1_set1,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_OBi1small_7,84640.57177286095,Particulate,1,Obi1_set1,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_1,NA,Particulate,1,Rwi_set1,Glycerol + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_2,NA,Particulate,1,Rwi_set1,Glycerol + NH4,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_3,NA,Particulate,1,Rwi_set1,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_4,NA,Particulate,1,Rwi_set1,Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_5,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.611515151515151,132.066069
Hydroxyproline,211202_Smp_RWi2_6,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.611515151515151,132.066069
Hypoxanthine,211202_Smp_OBi1_1,31159216,Particulate,1,OBi1_set2,Glucose + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_2,208915168,Particulate,1,OBi1_set2,Glucose + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_3,302722656,Particulate,1,OBi1_set2,Glucose + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_4,198575744,Particulate,1,OBi1_set2,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_5,14832151,Particulate,1,OBi1_set2,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_6,26553684,Particulate,1,OBi1_set2,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_7,58185484,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_8,106422136,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1_9,101499104,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1small_1,39037408,Particulate,1,Obi1_set1,Glucose + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1small_3,69818672,Particulate,1,Obi1_set1,Glucose + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1small_5,214170016,Particulate,1,Obi1_set1,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_OBi1small_7,225765056,Particulate,1,Obi1_set1,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_1,4025776,Particulate,1,Rwi_set1,Glycerol + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_2,1627074,Particulate,1,Rwi_set1,Glycerol + NH4,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_3,4041847,Particulate,1,Rwi_set1,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_4,2616189,Particulate,1,Rwi_set1,Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_5,1223144,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,6.345121951219512,137.046336
Hypoxanthine,211202_Smp_RWi2_6,1098462,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,6.345121951219512,137.046336
Inosine,211202_Smp_OBi1small_1,96647.27932846003,Particulate,-1,Obi1_set1,Glucose + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1small_3,70597.84659269883,Particulate,-1,Obi1_set1,Glucose + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1small_5,NA,Particulate,-1,Obi1_set1,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1small_7,297217.7791877199,Particulate,-1,Obi1_set1,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_1,11753295.470988533,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_2,5846059.974368996,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_3,8153535.515374873,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_4,147380.115847549,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_5,270425.85987054225,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_6,NA,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_7,7732616.132000366,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_8,5374313.522667248,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_OBi1_9,4197296.881847137,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_1,NA,Particulate,-1,Rwi_set1,Glycerol + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_2,NA,Particulate,-1,Rwi_set1,Glycerol + NH4,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_3,NA,Particulate,-1,Rwi_set1,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_4,NA,Particulate,-1,Rwi_set1,Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_5,NA,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,7.668888888888889,267.072946
Inosine,211202_Smp_RWi2_6,NA,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,7.668888888888889,267.072946
Isocitric acid,211202_Smp_OBi1small_1,24878961.648987617,Particulate,-1,Obi1_set1,Glucose + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1small_3,30631288.64868112,Particulate,-1,Obi1_set1,Glucose + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1small_5,45583239.61119149,Particulate,-1,Obi1_set1,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1small_7,79016850.13231024,Particulate,-1,Obi1_set1,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_1,56204940.44555387,Particulate,-1,OBi1_set2,Glucose + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_2,55519607.71334334,Particulate,-1,OBi1_set2,Glucose + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_3,61411253.46725963,Particulate,-1,OBi1_set2,Glucose + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_4,80569663.4101992,Particulate,-1,OBi1_set2,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_5,103399446.99854948,Particulate,-1,OBi1_set2,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_6,47224039.44565944,Particulate,-1,OBi1_set2,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_7,53141200.16912399,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_8,50539712.946674824,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_OBi1_9,37980777.43607023,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_1,40411281.071986996,Particulate,-1,Rwi_set1,Glycerol + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_2,26096580.1641466,Particulate,-1,Rwi_set1,Glycerol + NH4,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_3,14998392.596965604,Particulate,-1,Rwi_set1,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_4,30608985.15997966,Particulate,-1,Rwi_set1,Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_5,21301810.77801134,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,14.492926829268292,191.01918
Isocitric acid,211202_Smp_RWi2_6,29944195.114359025,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,14.492926829268292,191.01918
L-Alanine,211202_Smp_OBi1_1,140765821.96015847,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504
L-Alanine,211202_Smp_OBi1_2,126678036.06237216,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504
L-Alanine,211202_Smp_OBi1_3,146612056.46543595,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504
L-Alanine,211202_Smp_OBi1_4,19986109.59321703,Particulate,1,OBi1_set2,Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1_5,20622578.911066696,Particulate,1,OBi1_set2,Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1_6,21090449.305275857,Particulate,1,OBi1_set2,Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1_7,111447968.89482944,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1_8,114350682.4164128,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1_9,96710356.60102087,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1small_1,7190286.435518763,Particulate,1,Obi1_set1,Glucose + NH4,10.64,90.055504
L-Alanine,211202_Smp_OBi1small_3,12820644.572261402,Particulate,1,Obi1_set1,Glucose + NH4,10.64,90.055504
L-Alanine,211202_Smp_OBi1small_5,32655880.34651448,Particulate,1,Obi1_set1,Homarine,10.64,90.055504
L-Alanine,211202_Smp_OBi1small_7,32893494.195751287,Particulate,1,Obi1_set1,Homarine,10.64,90.055504
L-Alanine,211202_Smp_RWi2_1,33370633.889636815,Particulate,1,Rwi_set1,Glycerol + NH4,10.64,90.055504
L-Alanine,211202_Smp_RWi2_2,29845386.140648745,Particulate,1,Rwi_set1,Glycerol + NH4,10.64,90.055504
L-Alanine,211202_Smp_RWi2_3,11694700.813616231,Particulate,1,Rwi_set1,Homarine,10.64,90.055504
L-Alanine,211202_Smp_RWi2_4,14010118.90766039,Particulate,1,Rwi_set1,Homarine,10.64,90.055504
L-Alanine,211202_Smp_RWi2_5,28197341.30822029,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.64,90.055504
L-Alanine,211202_Smp_RWi2_6,20233370.052741382,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,10.64,90.055504
L-Arginine,211202_Smp_OBi1_1,89328192.00927645,Particulate,1,OBi1_set2,Glucose + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_2,78861936.69800799,Particulate,1,OBi1_set2,Glucose + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_3,86214040.9518212,Particulate,1,OBi1_set2,Glucose + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_4,21972955.330489464,Particulate,1,OBi1_set2,Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_5,24244047.860153697,Particulate,1,OBi1_set2,Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_6,18921120.2368931,Particulate,1,OBi1_set2,Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_7,73494549.35712288,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_8,71850490.38114376,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1_9,64081883.654269494,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1small_1,17614565.471814718,Particulate,1,Obi1_set1,Glucose + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1small_3,14254494.944042064,Particulate,1,Obi1_set1,Glucose + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1small_5,19885156.76279257,Particulate,1,Obi1_set1,Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_OBi1small_7,18556795.795943227,Particulate,1,Obi1_set1,Homarine,18.96891891891892,175.119501
L-Arginine,211202_Smp_RWi2_1,15334995.689404633,Particulate,1,Rwi_set1,Glycerol + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_RWi2_2,13252693.738255024,Particulate,1,Rwi_set1,Glycerol + NH4,18.96891891891892,175.119501
L-Arginine,211202_Smp_RWi2_3,19747562.898456015,Particulate,1,Rwi_set1,Homarine,18.96891891891892,175.119501
