contig,Unnamed..0_x,hmm_profile,hmm_e_val,Unnamed..0_y,nt_id,sample_name,station,filter,raw_counts_A,raw_counts_B,raw_counts_C,transcripts_L_A,transcripts_L_B,transcripts_L_C,tax_id,tax_name,domain,phylum,class,order,family,genus,species,strain,KOfam,KOfam_definition,pfam_id,pfam_name,pfam_description,Cast,Filter,Replicate,Depth,Latitude,Longitude,temperature,salinity,adjusted_salinity,density,oxygen,oxygen_saturation,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2,pc,pn,Nitrate_Nitrite,dCo_concentration,Cd_dissolved,Pb_dissolved,Fe_dissolved,Ni_dissolved,Cu_dissolved,Zn_dissolved,Mn_dissolved,Co_dissolved
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L37S1.2um,122,OBi1_02315_SPO3188,1.8e-17,27564564,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,2.12856,1.84339,0,28869.14847,28128.44656,0,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L38S1.2um,122,OBi1_02315_SPO3188,1.8e-17,32605898,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,13.7646,0,6.83219,153595.2808,0,114517.1551,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L38S1.2um,122,OBi1_02315_SPO3188,1.8e-17,32605898,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,13.7646,0,6.83219,153595.2808,0,114517.1551,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L38S1.2um,122,OBi1_02315_SPO3188,1.8e-17,32605898,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,13.7646,0,6.83219,153595.2808,0,114517.1551,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S1.2um,122,OBi1_02315_SPO3188,1.8e-17,36032028,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S1.2um,L40S1,2um,1.94676,12.6352,9.94675,23440.54643,181045.173,162290.9139,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S1.2um,122,OBi1_02315_SPO3188,1.8e-17,36032028,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S1.2um,L40S1,2um,1.94676,12.6352,9.94675,23440.54643,181045.173,162290.9139,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S1.2um,122,OBi1_02315_SPO3188,1.8e-17,36032028,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S1.2um,L40S1,2um,1.94676,12.6352,9.94675,23440.54643,181045.173,162290.9139,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S2.2um,122,OBi1_02315_SPO3188,1.8e-17,40412687,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S2.2um,L40S2,2um,0,0,13.5662,0,0,63817.38975,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S2.2um,122,OBi1_02315_SPO3188,1.8e-17,40412687,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S2.2um,L40S2,2um,0,0,13.5662,0,0,63817.38975,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1_G3.UW.NS.L40S2.2um,122,OBi1_02315_SPO3188,1.8e-17,40412687,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i1,G3.UW.NS.L40S2.2um,L40S2,2um,0,0,13.5662,0,0,63817.38975,204455,Rhodobacterales,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L25S1.3um,81,OBi1_02315_SPO3188,3.2e-18,2249558,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L25S1.3um,L25S1,3um,0,3,NA,0,21802.80627,NA,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,61.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L25S1.3um,81,OBi1_02315_SPO3188,3.2e-18,2249558,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L25S1.3um,L25S1,3um,0,3,NA,0,21802.80627,NA,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,62.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L25S1.3um,81,OBi1_02315_SPO3188,3.2e-18,2249558,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L25S1.3um,L25S1,3um,0,3,NA,0,21802.80627,NA,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,63.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.2um,81,OBi1_02315_SPO3188,3.2e-18,21954020,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.2um,L35S2,2um,2,3.80779,0,18881.43537,39918.83555,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.2um,81,OBi1_02315_SPO3188,3.2e-18,21954020,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.2um,L35S2,2um,2,3.80779,0,18881.43537,39918.83555,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.2um,81,OBi1_02315_SPO3188,3.2e-18,21954020,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.2um,L35S2,2um,2,3.80779,0,18881.43537,39918.83555,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.3um,81,OBi1_02315_SPO3188,3.2e-18,24925827,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.3um,81,OBi1_02315_SPO3188,3.2e-18,24925827,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L35S2.3um,81,OBi1_02315_SPO3188,3.2e-18,24925827,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.2um,81,OBi1_02315_SPO3188,3.2e-18,26767410,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1,27125.52004,0,13715.23503,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.2um,81,OBi1_02315_SPO3188,3.2e-18,26767410,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1,27125.52004,0,13715.23503,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.2um,81,OBi1_02315_SPO3188,3.2e-18,26767410,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1,27125.52004,0,13715.23503,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.3um,81,OBi1_02315_SPO3188,3.2e-18,28726999,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.3um,L37S1,3um,1,0,0,13876.78642,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.3um,81,OBi1_02315_SPO3188,3.2e-18,28726999,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.3um,L37S1,3um,1,0,0,13876.78642,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L37S1.3um,81,OBi1_02315_SPO3188,3.2e-18,28726999,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L37S1.3um,L37S1,3um,1,0,0,13876.78642,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L38S1.2um,81,OBi1_02315_SPO3188,3.2e-18,32605980,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L38S1.2um,L38S1,2um,1.62611,7.31005,0,18145.30187,79753.86818,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L38S1.2um,81,OBi1_02315_SPO3188,3.2e-18,32605980,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L38S1.2um,L38S1,2um,1.62611,7.31005,0,18145.30187,79753.86818,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L38S1.2um,81,OBi1_02315_SPO3188,3.2e-18,32605980,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L38S1.2um,L38S1,2um,1.62611,7.31005,0,18145.30187,79753.86818,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L40S1.2um,81,OBi1_02315_SPO3188,3.2e-18,36032165,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L40S1.2um,L40S1,2um,3.39312,0,0,40855.87689,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L40S1.2um,81,OBi1_02315_SPO3188,3.2e-18,36032165,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L40S1.2um,L40S1,2um,3.39312,0,0,40855.87689,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2_G3.UW.NS.L40S1.2um,81,OBi1_02315_SPO3188,3.2e-18,36032165,G3.UW.NS.UW38_1.7m.0_2um_TRINITY_DN411698_c0_g1_i2,G3.UW.NS.L40S1.2um,L40S1,2um,3.39312,0,0,40855.87689,0,0,1920883,Marivivens sp. JLT3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens sp. JLT3646,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
